Retailer,License Number,Order #,Order Date,Fulfillment Status,Brand,Product,Units,Unit Price,Net Sales,Payment Terms,Sales Rep,Market
NYC Bud Long Island City,OCM-CAURD-24-000060,929130,2026-06-01,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Tahiti Breeze,25,15.00,375.00,Net 30,J. Brady,New York
NYC Bud Long Island City,OCM-CAURD-24-000060,929130,2026-06-01,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,25,15.00,375.00,Net 30,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,50,5.00,250.00,COD,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Blue Razz,50,6.00,300.00,Net 30,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Pineapple,50,6.00,300.00,Net 30,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Fritter,50,5.00,250.00,Net 15,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blue Razz,50,5.00,250.00,Net 15,A. Torres,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Forbidden Fruit,50,5.00,250.00,Net 30,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Nerds,50,3.50,175.00,COD,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lemon Cherry,50,5.00,250.00,Net 30,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blackberry Sherbet,50,5.00,250.00,Net 30,J. Brady,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Green Apple,50,6.00,300.00,Net 30,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Mango Tango,50,5.00,250.00,Net 30,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Strawberry Cough,50,5.00,250.00,Net 15,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Strawberry,50,6.00,300.00,COD,S. Lindqvist,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 14g Preroll Multipack | HDG,20,44.00,880.00,Net 30,M. Okafor,New York
The Cannabis Place,OCM-CAURD-24-000080,929119,2026-06-01,Delivered,Dragonfly,Dragonfly | 14g Preroll Multipack | Frost,40,44.00,1760.00,Net 15,A. Torres,New York
3rd Rock Cannabis,OCM-RETL-24-000209,928993,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,100,5.00,500.00,COD,J. Brady,New York
3rd Rock Cannabis,OCM-RETL-24-000209,928993,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Strawberry Cough,150,5.00,750.00,COD,S. Lindqvist,New York
3rd Rock Cannabis,OCM-RETL-24-000209,928993,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blue Razz,50,5.00,250.00,Net 30,A. Torres,New York
3rd Rock Cannabis,OCM-RETL-24-000209,928993,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Tart,50,5.00,250.00,Net 15,S. Lindqvist,New York
3rd Rock Cannabis,OCM-RETL-24-000209,928993,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,50,5.00,250.00,COD,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | S'mores,10,40.00,400.00,Net 30,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Strawberry,25,6.00,150.00,Net 15,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Flower | 28g | Blue Dream,10,80.00,800.00,Net 15,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,25,12.50,312.50,Net 30,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Sutter,25,12.50,312.50,Net 30,M. Okafor,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lychee Dream,100,5.00,500.00,COD,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Tahiti Lime,25,12.50,312.50,Net 30,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Zlushi,50,3.50,175.00,Net 30,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Strawberry Kiwi,10,40.00,400.00,COD,M. Okafor,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,50,3.50,175.00,Net 15,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Mango Tango,50,5.00,250.00,COD,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 28g Preroll Multipack | Pandora's Box,10,80.00,800.00,COD,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Forbidden Fruit,50,5.00,250.00,COD,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Naka | Flower | 3.5g | Zlushi,25,20.00,500.00,Net 30,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Melon Gum,10,40.00,400.00,Net 30,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lemon Cherry,50,5.00,250.00,Net 15,S. Lindqvist,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Sugar Cookie,10,40.00,400.00,COD,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Nerds,50,3.50,175.00,Net 30,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blue Razz,100,5.00,500.00,COD,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,25,12.00,300.00,Net 30,J. Brady,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,50,5.00,250.00,Net 15,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Blue Razz,25,6.00,150.00,Net 30,A. Torres,New York
BX Buddiez,OCM-CAURD-25-000297,928991,2026-05-30,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,50,5.00,250.00,Net 30,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Zlushi,50,3.50,175.00,Net 30,J. Brady,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Dulce De Uva,20,12.00,240.00,Net 30,J. Brady,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,50,3.50,175.00,Net 30,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Tart,50,5.00,250.00,Net 15,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Berry White,50,3.50,175.00,Net 30,A. Torres,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,50,5.00,250.00,COD,A. Torres,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Blue Nerds,50,3.50,175.00,Net 30,A. Torres,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Watermelon Skittlez,50,5.00,250.00,COD,J. Brady,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blackberry Sherbet,50,5.00,250.00,COD,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lychee Dream,50,5.00,250.00,Net 15,M. Okafor,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Passion Orange Guava,50,5.00,250.00,Net 30,M. Okafor,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,25,12.00,300.00,Net 15,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,50,3.50,175.00,Net 15,S. Lindqvist,New York
Long Island Cannabis Club,OCM-CAURD-23-000012,928909,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | GMO,50,3.50,175.00,COD,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Unicorn Piss,50,12.50,625.00,COD,S. Lindqvist,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Lychee Dream,25,15.00,375.00,Net 15,S. Lindqvist,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Strawberry Cough,50,12.50,625.00,Net 30,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Lemon Drop,50,12.50,625.00,COD,S. Lindqvist,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Vape Cart (50ct) | Blackberry Kush,50,12.50,625.00,Net 30,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Strawberry,25,6.00,150.00,Net 30,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,50,3.50,175.00,Net 30,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,25,15.00,375.00,Net 15,J. Brady,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Pineapple,25,6.00,150.00,Net 30,S. Lindqvist,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,25,15.00,375.00,Net 30,M. Okafor,New York
BESTBUDZ,OCM-RETL-25-000290,928883,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,50,3.50,175.00,COD,S. Lindqvist,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Mango Tango,49,5.00,245.00,Net 30,M. Okafor,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Strawberry Cough,49,5.00,245.00,COD,J. Brady,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly Display Kit - Preroll,1,0.01,0.01,Net 15,S. Lindqvist,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,24,12.50,300.00,Net 30,M. Okafor,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Forbidden Fruit,49,5.00,245.00,COD,M. Okafor,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blackberry Sherbet,49,5.00,245.00,Net 30,M. Okafor,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lychee Dream,50,5.00,250.00,Net 15,J. Brady,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,49,3.50,171.50,COD,A. Torres,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Zlushi,49,3.50,171.50,COD,S. Lindqvist,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,49,5.00,245.00,COD,M. Okafor,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blue Razz,49,5.00,245.00,Net 30,S. Lindqvist,New York
The Green Door Dispensary,OCM-CAURD-24-000050,928838,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lemon Cherry,49,5.00,245.00,Net 15,S. Lindqvist,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Sugar Cookie,20,40.00,800.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Blue Razz,20,15.00,300.00,COD,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Melon Gum,200,5.00,1000.00,Net 15,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Sutter,25,12.50,312.50,Net 15,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blue Razz,20,40.00,800.00,Net 30,A. Torres,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,50,5.00,250.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Blackberry Sherbet,20,40.00,800.00,COD,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,50,15.00,750.00,Net 30,M. Okafor,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Strawberry Kiwi,40,40.00,1600.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Zlushi,25,12.50,312.50,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Forbidden Fruit,50,15.00,750.00,Net 30,J. Brady,New York
Leafy Peaks,OCM-CAURD-24-000099,928818,2026-05-29,Delivered,Dragonfly,Dragonfly | Infused Multipack 10pk (1.25g) | Melon Gum,40,40.00,1600.00,Net 30,J. Brady,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,50,15.00,750.00,Net 15,S. Lindqvist,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Blue Razz,25,6.00,150.00,COD,A. Torres,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Green Apple,25,6.00,150.00,Net 30,A. Torres,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Blackberry Sherbet,50,5.00,250.00,Net 15,A. Torres,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Strawberry Cough,50,5.00,250.00,COD,M. Okafor,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Strawberry,25,6.00,150.00,COD,S. Lindqvist,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,100,3.50,350.00,Net 15,M. Okafor,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Forbidden Fruit,50,5.00,250.00,Net 15,S. Lindqvist,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,100,3.50,350.00,COD,J. Brady,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Mango Tango,50,5.00,250.00,Net 15,M. Okafor,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Banana Bash,50,15.00,750.00,COD,J. Brady,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Tart,50,5.00,250.00,Net 15,M. Okafor,New York
Canterra Buffalo,OCM-CAURD-25-000266,928686,2026-05-28,Delivered,Dragonfly,Dragonfly | 100mg Gummy Clusters (25ct) | Pineapple,25,6.00,150.00,Net 30,S. Lindqvist,New York
Weedly NYC,OCM-RETL-25-000324,928620,2026-05-27,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Mango Tango,200,5.00,1000.00,COD,J. Brady,New York
Weedly NYC,OCM-RETL-25-000324,928620,2026-05-27,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Apple Tart,200,5.00,1000.00,COD,S. Lindqvist,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,100,3.50,350.00,Net 30,M. Okafor,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,100,15.00,1500.00,Net 30,J. Brady,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Lychee Dream,50,15.00,750.00,Net 30,A. Torres,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,100,12.00,1200.00,Net 15,S. Lindqvist,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | 100mg Gummy (25ct) | Green Apple,150,5.00,750.00,Net 15,M. Okafor,New York
ConBud Yankee Stadium,OCM-CAURD-24-000220,928450,2026-05-27,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,25,12.50,312.50,Net 15,J. Brady,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Sutter,50,3.50,175.00,COD,J. Brady,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Pandora's Box,25,12.50,312.50,Net 30,A. Torres,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,25,12.00,300.00,Net 15,J. Brady,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Zlushi,24,12.50,300.00,Net 15,S. Lindqvist,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 1.25g Infused Preroll | Lemon Cherry,50,5.00,250.00,Net 30,S. Lindqvist,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Green Caffeine,50,3.50,175.00,Net 30,M. Okafor,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g Preroll (50ct) | Tahiti Lime,50,3.50,175.00,Net 30,A. Torres,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 2.5g Preroll Multipack (0.5g) | Tahiti Lime,25,12.50,312.50,Net 15,S. Lindqvist,New York
RR Legacy Dispensary,OCM-RETL-24-000142,928424,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Strawberry Kiwi,25,15.00,375.00,Net 30,A. Torres,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Naka | Flower | 3.5g | Zlushi,50,20.00,1000.00,COD,A. Torres,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Electric Watermelon OG,25,15.00,375.00,COD,J. Brady,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Lychee Dream,25,15.00,375.00,Net 30,A. Torres,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Strawberry Kiwi,25,15.00,375.00,Net 15,M. Okafor,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,25,15.00,375.00,Net 15,M. Okafor,New York
Flynnstoned Auburn,OCM-RETL-24-000038,928308,2026-05-26,Delivered,Dragonfly,Dragonfly | Flower | 3.5g | Trop,50,12.00,600.00,COD,S. Lindqvist,New York
The People's Joint,OCM-CAURD-24-000181,928139,2026-05-25,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Mystery OG,25,15.00,375.00,Net 15,A. Torres,New York
The People's Joint,OCM-CAURD-24-000181,928139,2026-05-25,Delivered,Dragonfly,Dragonfly | 1g All-In-One Vape | Strawberry Kiwi,25,15.00,375.00,Net 30,J. Brady,New York
